gene_id,gene_symbol,s3_logFC,s3_rank,raw_auc,oriented_auc_s3,oracle_auc,oracle_sign
9126,SMC3,-0.201936945339363,257,0.458086419753086,0.541913580246914,0.541913580246914,-1
51389,RWDD1,-0.473360319388478,212,0.458518518518519,0.541481481481482,0.541481481481482,-1
6128,RPL6,-0.497396043678297,119,0.458827160493827,0.541172839506173,0.541172839506173,-1
6253,RTN2,-0.308649551913342,141,0.458827160493827,0.541172839506173,0.541172839506173,-1
91662,NLRP12,0.2092599340805,419,0.541172839506173,0.541172839506173,0.541172839506173,1
9997,SCO2,0.20610506790543,446,0.459197530864198,0.459197530864198,0.540802469135802,-1
6166,RPL36AL,-0.686679509222695,3,0.459320987654321,0.540679012345679,0.540679012345679,-1
6124,RPL4,-0.310680544495576,311,0.459320987654321,0.540679012345679,0.540679012345679,-1
8766,RAB11A,-0.210193115683329,418,0.459567901234568,0.540432098765432,0.540432098765432,-1
10550,ARL6IP5,-0.251712424052764,445,0.459567901234568,0.540432098765432,0.540432098765432,-1
10063,COX17,-0.51447204263436,10,0.460432098765432,0.539567901234568,0.539567901234568,-1
3684,ITGAM,0.293341634169746,228,0.460432098765432,0.460432098765432,0.539567901234568,-1
84661,DPY30,-0.468037088868965,136,0.460493827160494,0.539506172839506,0.539506172839506,-1
6125,RPL5,-0.430325384849014,249,0.460555555555556,0.539444444444444,0.539444444444444,-1
121260,SLC15A4,0.251622435989464,296,0.539320987654321,0.539320987654321,0.539320987654321,1
567,B2M,-0.286166787488791,401,0.461172839506173,0.538827160493827,0.538827160493827,-1
6556,SLC11A1,0.252560271387828,450,0.538827160493827,0.538827160493827,0.538827160493827,1
6742,SSBP1,-0.287938014520581,74,0.46141975308642,0.53858024691358,0.53858024691358,-1
5706,PSMC6,-0.381236659183769,262,0.461728395061728,0.538271604938272,0.538271604938272,-1
4712,NDUFB6,-0.236475534575676,232,0.46179012345679,0.53820987654321,0.53820987654321,-1
27257,LSM1,-0.340616933120656,252,0.461851851851852,0.538148148148148,0.538148148148148,-1
6727,SRP14,-0.452371969173358,167,0.461975308641975,0.538024691358025,0.538024691358025,-1
7852,CXCR4,0.234915892029957,455,0.461975308641975,0.461975308641975,0.538024691358025,-1
9551,ATP5J2,-0.278766491035623,69,0.462098765432099,0.537901234567901,0.537901234567901,-1
10987,COPS5,-0.354521804698083,176,0.462777777777778,0.537222222222222,0.537222222222222,-1
55505,NOP10,-0.315732662761055,185,0.462777777777778,0.537222222222222,0.537222222222222,-1
11335,CBX3,-0.373687046918101,51,0.462901234567901,0.537098765432099,0.537098765432099,-1
51187,RSL24D1,-0.340348839606079,441,0.463148148148148,0.536851851851852,0.536851851851852,-1
4068,SH2D1A,-0.223526299008981,270,0.463518518518519,0.536481481481482,0.536481481481482,-1
51503,CWC15,-0.333103103598264,33,0.463765432098765,0.536234567901235,0.536234567901235,-1
51121,RPL26L1,-0.336818251623393,114,0.463888888888889,0.536111111111111,0.536111111111111,-1
168537,GIMAP7,-0.639635546037978,30,0.463950617283951,0.536049382716049,0.536049382716049,-1
11237,RNF24,0.204184592771483,471,0.535987654320988,0.535987654320988,0.535987654320988,1
25949,SYF2,-0.355984818464132,94,0.464320987654321,0.535679012345679,0.535679012345679,-1
4830,NME1,-0.343957726678855,84,0.464444444444444,0.535555555555556,0.535555555555556,-1
6152,RPL24,-0.434898466380868,165,0.464567901234568,0.535432098765432,0.535432098765432,-1
8644,AKR1C3,-0.21983034553639,448,0.46462962962963,0.53537037037037,0.53537037037037,-1
54556,ING3,-0.36917532527535,11,0.464814814814815,0.535185185185185,0.535185185185185,-1
23053,ZSWIM8,0.234769081839248,154,0.464876543209877,0.464876543209877,0.535123456790124,-1
9013,TAF1C,0.224986284849453,233,0.465246913580247,0.465246913580247,0.534753086419753,-1
6741,SSB,-0.399719184416402,27,0.465308641975309,0.534691358024691,0.534691358024691,-1
2665,GDI2,-0.242614414281399,436,0.534691358024691,0.465308641975309,0.534691358024691,1
55339,WDR33,-0.224098458148944,72,0.465555555555556,0.534444444444445,0.534444444444445,-1
4694,NDUFA1,-1.07529595383285,2,0.465679012345679,0.534320987654321,0.534320987654321,-1
2242,FES,0.260456751392345,223,0.465740740740741,0.465740740740741,0.534259259259259,-1
6629,SNRPB2,-0.390275406683685,36,0.466111111111111,0.533888888888889,0.533888888888889,-1
1345,COX6C,-0.232371281221419,343,0.466296296296296,0.533703703703704,0.533703703703704,-1
1070,CETN3,-0.334479892002737,42,0.466481481481482,0.533518518518519,0.533518518518519,-1
3015,H2AFZ,-0.304658634541066,187,0.46679012345679,0.53320987654321,0.53320987654321,-1
6129,RPL7,-0.338985657072579,152,0.466851851851852,0.533148148148148,0.533148148148148,-1
26354,GNL3,-0.214714866905887,82,0.467037037037037,0.532962962962963,0.532962962962963,-1
6418,SET,-0.218243021709242,271,0.467160493827161,0.53283950617284,0.53283950617284,-1
53917,RAB24,0.241141405437041,273,0.467160493827161,0.467160493827161,0.53283950617284,-1
51315,KRCC1,-0.20120255813683,303,0.467469135802469,0.532530864197531,0.532530864197531,-1
388962,BOLA3,-0.236319747663783,116,0.467530864197531,0.532469135802469,0.532469135802469,-1
1051,CEBPB,0.229418328498538,358,0.467592592592593,0.467592592592593,0.532407407407407,-1
23405,DICER1,0.203230005696652,347,0.46783950617284,0.46783950617284,0.532160493827161,-1
4190,MDH1,-0.385872523629812,158,0.467901234567901,0.532098765432099,0.532098765432099,-1
2357,FPR1,0.2129706538811,421,0.531913580246914,0.531913580246914,0.531913580246914,1
7979,SHFM1,-0.940338611060393,7,0.46820987654321,0.53179012345679,0.53179012345679,-1
10299,MARCH6,0.320998584472151,209,0.468518518518519,0.468518518518519,0.531481481481482,-1
55900,ZNF302,-0.240421272311262,280,0.468641975308642,0.531358024691358,0.531358024691358,-1
7178,TPT1,-0.240207214548315,411,0.469012345679012,0.530987654320988,0.530987654320988,-1
6916,TBXAS1,0.218255958612878,304,0.530864197530864,0.530864197530864,0.530864197530864,1
51742,ARID4B,-0.203192546503263,242,0.530617283950617,0.469382716049383,0.530617283950617,1
9556,C14orf2,-0.22080179532847,305,0.46962962962963,0.53037037037037,0.53037037037037,-1
6645,SNTB2,0.271123835158023,71,0.530308641975309,0.530308641975309,0.530308641975309,1
11235,PDCD10,-0.392715796899977,218,0.470185185185185,0.529814814814815,0.529814814814815,-1
10559,SLC35A1,-0.210224412658453,440,0.529259259259259,0.470740740740741,0.529259259259259,1
1120,CHKB,0.219329616943292,188,0.471358024691358,0.471358024691358,0.528641975308642,-1
51510,CHMP5,-0.3112721001853,196,0.471358024691358,0.528641975308642,0.528641975308642,-1
5110,PCMT1,-0.274682410603371,331,0.52858024691358,0.47141975308642,0.52858024691358,1
6404,SELPLG,0.215731429193479,396,0.471543209876543,0.471543209876543,0.528456790123457,-1
51318,MRPL35,-0.327319735114037,105,0.472592592592593,0.527407407407408,0.527407407407407,-1
6726,SRP9,-0.205788154230854,476,0.527222222222222,0.472777777777778,0.527222222222222,1
6283,S100A12,-0.462589234172153,397,0.52716049382716,0.47283950617284,0.52716049382716,1
290,ANPEP,0.22651880880428,467,0.527037037037037,0.527037037037037,0.527037037037037,1
8649,LAMTOR3,-0.303016960204094,357,0.473024691358025,0.526975308641975,0.526975308641975,-1
115207,KCTD12,0.238832368265042,375,0.473024691358025,0.473024691358025,0.526975308641975,-1
79716,NPEPL1,0.229253946924429,125,0.526913580246914,0.526913580246914,0.526913580246914,1
114785,MBD6,0.285615920011688,269,0.526913580246914,0.526913580246914,0.526913580246914,1
253018,HCG27,0.221766777566264,415,0.526296296296296,0.526296296296296,0.526296296296296,1
2309,FOXO3,0.266551406571953,356,0.525679012345679,0.525679012345679,0.525679012345679,1
51747,LUC7L3,-0.210221533014707,468,0.474382716049383,0.525617283950617,0.525617283950617,-1
9647,PPM1F,0.235512363653862,369,0.525123456790124,0.525123456790124,0.525123456790124,1
529,ATP6V1E1,-0.407358230650293,8,0.475493827160494,0.524506172839506,0.524506172839506,-1
2079,ERH,-0.37040772959244,169,0.524197530864198,0.475802469135803,0.524197530864198,1
393,ARHGAP4,0.21058573704896,199,0.475802469135803,0.475802469135803,0.524197530864198,-1
23256,SCFD1,-0.235144091537271,62,0.475864197530864,0.524135802469136,0.524135802469136,-1
10199,MPHOSPH10,-0.22808075367195,198,0.475925925925926,0.524074074074074,0.524074074074074,-1
51192,CKLF,-0.276086562822139,393,0.476049382716049,0.523950617283951,0.523950617283951,-1
126014,OSCAR,0.277341788405252,276,0.476172839506173,0.476172839506173,0.523827160493827,-1
6154,RPL26,-0.979339958887419,99,0.476234567901235,0.523765432098766,0.523765432098766,-1
199,AIF1,-0.617377079153954,49,0.476481481481482,0.523518518518519,0.523518518518519,-1
6229,RPS24,-0.206663941768457,60,0.476543209876543,0.523456790123457,0.523456790123457,-1
6144,RPL21,-0.704005716418618,135,0.476543209876543,0.523456790123457,0.523456790123457,-1
9349,RPL23,-0.636742428565442,170,0.476543209876543,0.523456790123457,0.523456790123457,-1
55847,CISD1,-0.222426159792895,277,0.476543209876543,0.523456790123457,0.523456790123457,-1
84186,ZCCHC7,-0.220215984617449,245,0.476604938271605,0.523395061728395,0.523395061728395,-1
3385,ICAM3,0.20886689538836,392,0.476666666666667,0.476666666666667,0.523333333333333,-1
153222,CREBRF,0.329484836410611,53,0.523271604938272,0.523271604938272,0.523271604938272,1
9605,VPS9D1,0.273712394277668,128,0.523271604938272,0.523271604938272,0.523271604938272,1
91942,NDUFAF2,-0.230661186294209,73,0.477345679012346,0.522654320987654,0.522654320987654,-1
1441,CSF3R,0.23400088832106,370,0.477345679012346,0.477345679012346,0.522654320987654,-1
1843,DUSP1,0.230141573907638,453,0.477469135802469,0.477469135802469,0.522530864197531,-1
7130,TNFAIP6,-0.290194237067034,469,0.522407407407408,0.477592592592593,0.522407407407408,1
27439,CECR6,0.223388817846505,341,0.477654320987654,0.477654320987654,0.522345679012346,-1
80017,C14orf159,0.208848200996031,266,0.522160493827161,0.522160493827161,0.522160493827161,1
64115,C10orf54,0.255113311466072,236,0.477901234567901,0.477901234567901,0.522098765432099,-1
51506,UFC1,-0.371481145035344,28,0.478024691358025,0.521975308641975,0.521975308641975,-1
6728,SRP19,-0.285790129529138,67,0.521851851851852,0.478148148148148,0.521851851851852,1
4318,MMP9,0.291871990654344,475,0.521666666666667,0.521666666666667,0.521666666666667,1
8887,TAX1BP1,-0.409302263052853,259,0.478456790123457,0.521543209876543,0.521543209876543,-1
10923,SUB1,-0.212457430688011,287,0.478641975308642,0.521358024691358,0.521358024691358,-1
9774,BCLAF1,-0.201060061280676,432,0.521296296296296,0.478703703703704,0.521296296296296,1
55629,PNRC2,-0.29789983818435,360,0.478950617283951,0.521049382716049,0.521049382716049,-1
2963,GTF2F2,-0.224120914772737,191,0.479197530864198,0.520802469135802,0.520802469135802,-1
7913,DEK,-0.286102890920337,385,0.479259259259259,0.520740740740741,0.520740740740741,-1
3001,GZMA,-0.414769497026902,407,0.479382716049383,0.520617283950617,0.520617283950617,-1
10482,NXF1,0.200785026008001,168,0.479444444444444,0.479444444444444,0.520555555555556,-1
80315,CPEB4,0.223889316659574,307,0.520432098765432,0.520432098765432,0.520432098765432,1
9586,CREB5,0.285315421667099,390,0.479938271604938,0.479938271604938,0.520061728395062,-1
91663,MYADM,0.214835002917622,451,0.48,0.48,0.52,-1
23524,SRRM2,0.202107400341049,366,0.480061728395062,0.480061728395062,0.519938271604938,-1
84817,TXNDC17,-0.440117386385872,161,0.519938271604938,0.480061728395062,0.519938271604938,1
7555,CNBP,-0.26430790892704,317,0.480123456790123,0.519876543209877,0.519876543209877,-1
521,ATP5I,-0.716191815350235,13,0.519506172839506,0.480493827160494,0.519506172839506,1
2000,ELF4,0.203075843695994,222,0.480617283950617,0.480617283950617,0.519382716049383,-1
84154,RPF2,-0.36828805464016,18,0.481234567901235,0.518765432098765,0.518765432098765,-1
64386,MMP25,0.247592741839323,458,0.518518518518519,0.518518518518519,0.518518518518519,1
8227,AKAP17A,0.250936409912439,189,0.481728395061728,0.481728395061728,0.518271604938272,-1
6286,S100P,-0.405564306128279,434,0.518271604938272,0.481728395061728,0.518271604938272,1
26156,RSL1D1,-0.230458316605828,278,0.518086419753086,0.481913580246914,0.518086419753086,1
5330,PLCB2,0.22031057219883,365,0.482222222222222,0.482222222222222,0.517777777777778,-1
5210,PFKFB4,0.20012366174962,417,0.517777777777778,0.517777777777778,0.517777777777778,1
7295,TXN,-0.682802848865062,70,0.482530864197531,0.517469135802469,0.517469135802469,-1
10347,ABCA7,0.248875211078332,336,0.517345679012346,0.517345679012346,0.517345679012346,1
29889,GNL2,-0.268351303727897,26,0.482777777777778,0.517222222222222,0.517222222222222,-1
3320,HSP90AA1,-0.531668151296047,83,0.482777777777778,0.517222222222222,0.517222222222222,-1
11025,LILRB3,0.271677513865183,302,0.517098765432099,0.517098765432099,0.517098765432099,1
58986,TMEM8A,0.231330906710467,289,0.483148148148148,0.483148148148148,0.516851851851852,-1
3687,ITGAX,0.320163921979126,315,0.483148148148148,0.483148148148148,0.516851851851852,-1
1871,E2F3,-0.209142464183494,414,0.516666666666667,0.483333333333333,0.516666666666667,1
10153,CEBPZ,-0.315623263353229,260,0.483333333333333,0.516666666666667,0.516666666666667,-1
3329,HSPD1,-0.278574729987995,283,0.483395061728395,0.516604938271605,0.516604938271605,-1
80145,THOC7,-0.241598811779107,226,0.483456790123457,0.516543209876543,0.516543209876543,-1
334,APLP2,0.222735891430411,291,0.483518518518519,0.483518518518519,0.516481481481482,-1
10875,FGL2,-0.322668476184562,248,0.51641975308642,0.48358024691358,0.51641975308642,1
65056,GPBP1,-0.261081018092225,312,0.48358024691358,0.51641975308642,0.51641975308642,-1
27436,EML4,-0.207641386665667,328,0.516234567901235,0.483765432098766,0.516234567901235,1
54529,ASNSD1,-0.27301702182182,361,0.483888888888889,0.516111111111111,0.516111111111111,-1
10412,NSA2,-0.504034427947287,76,0.48462962962963,0.51537037037037,0.51537037037037,-1
91860,CALML4,-0.382516565344859,12,0.484691358024691,0.515308641975309,0.515308641975309,-1
9170,LPAR2,0.254910776259708,338,0.514320987654321,0.514320987654321,0.514320987654321,1
2358,FPR2,0.243134305255484,456,0.514135802469136,0.514135802469136,0.514135802469136,1
51020,HDDC2,-0.260158510848672,224,0.485925925925926,0.514074074074074,0.514074074074074,-1
83939,EIF2A,-0.213003581662,359,0.514012345679012,0.485987654320988,0.514012345679012,1
353514,LILRA5,0.209198892128813,374,0.514012345679012,0.514012345679012,0.514012345679012,1
8087,FXR1,-0.227915718219961,75,0.486111111111111,0.513888888888889,0.513888888888889,-1
10569,SLU7,-0.354706624030061,123,0.486172839506173,0.513827160493827,0.513827160493827,-1
153527,ZMAT2,-0.554823901069102,54,0.51358024691358,0.48641975308642,0.51358024691358,1
100287171,WASH1,0.203207736728879,309,0.513333333333333,0.513333333333333,0.513333333333333,1
219402,MTIF3,-0.238968812073668,142,0.48679012345679,0.51320987654321,0.51320987654321,-1
6653,SORL1,0.24827368233833,422,0.486975308641975,0.486975308641975,0.513024691358025,-1
8743,TNFSF10,-0.244335395959622,431,0.513024691358025,0.486975308641975,0.513024691358025,1
9168,TMSB10,-0.21005140085297,126,0.487716049382716,0.512283950617284,0.512283950617284,-1
805,CALM2,-0.287290184190088,319,0.487716049382716,0.512283950617284,0.512283950617284,-1
51307,FAM53C,0.207212686767114,380,0.51216049382716,0.51216049382716,0.51216049382716,1
54518,APBB1IP,0.225429286241482,346,0.487901234567901,0.487901234567901,0.512098765432099,-1
101,ADAM8,0.252524972552908,255,0.48820987654321,0.48820987654321,0.51179012345679,-1
80162,PGGHG,0.373784300429929,310,0.488395061728395,0.488395061728395,0.511604938271605,-1
51759,C9orf78,-0.241169352970828,427,0.511604938271605,0.488395061728395,0.511604938271605,1
64422,ATG3,-0.253988366358622,340,0.488456790123457,0.511543209876543,0.511543209876543,-1
5108,PCM1,-0.220355122366674,173,0.488518518518519,0.511481481481482,0.511481481481481,-1
3312,HSPA8,-0.257963941761701,254,0.488765432098766,0.511234567901235,0.511234567901235,-1
1349,COX7B,-0.388972218952745,143,0.488950617283951,0.511049382716049,0.511049382716049,-1
10294,DNAJA2,-0.212303770910407,332,0.489197530864198,0.510802469135803,0.510802469135802,-1
100287932,TIMM23,-0.229330104142085,251,0.489320987654321,0.510679012345679,0.510679012345679,-1
146225,CMTM2,-0.577760068534941,113,0.489938271604938,0.510061728395062,0.510061728395062,-1
2629,GBA,0.218699492843149,263,0.509938271604938,0.509938271604938,0.509938271604938,1
51643,TMBIM4,-0.236207683548251,350,0.509938271604938,0.490061728395062,0.509938271604938,1
837,CASP4,-0.272331650618868,379,0.490679012345679,0.509320987654321,0.509320987654321,-1
338692,ANKRD13D,0.377742872464389,186,0.490802469135802,0.490802469135802,0.509197530864198,-1
3092,HIP1,0.201543945914208,400,0.490864197530864,0.490864197530864,0.509135802469136,-1
9535,GMFG,-0.51697425503712,156,0.490925925925926,0.509074074074074,0.509074074074074,-1
387066,SNHG5,-0.509689501305606,234,0.490987654320988,0.509012345679012,0.509012345679012,-1
10312,TCIRG1,0.34796906412022,103,0.491049382716049,0.491049382716049,0.508950617283951,-1
89849,ATG16L2,0.220367664295883,384,0.491111111111111,0.491111111111111,0.508888888888889,-1
5791,PTPRE,0.212453951260527,215,0.508888888888889,0.508888888888889,0.508888888888889,1
51382,ATP6V1D,-0.43698170478466,32,0.491172839506173,0.508827160493827,0.508827160493827,-1
34,ACADM,-0.208231008483491,354,0.491481481481482,0.508518518518519,0.508518518518519,-1
7411,VBP1,-0.285931100570069,373,0.507716049382716,0.492283950617284,0.507716049382716,1
23643,LY96,-0.319639957786324,459,0.492654320987654,0.507345679012346,0.507345679012346,-1
103910,MYL12B,-0.3604054149958,86,0.492962962962963,0.507037037037037,0.507037037037037,-1
6778,STAT6,0.209947100604916,367,0.493456790123457,0.493456790123457,0.506543209876543,-1
51574,LARP7,-0.383521236610178,77,0.493641975308642,0.506358024691358,0.506358024691358,-1
10600,USP16,-0.208576930288716,337,0.506111111111111,0.493888888888889,0.506111111111111,1
8408,ULK1,0.215253298779339,344,0.505987654320988,0.505987654320988,0.505987654320988,1
51348,KLRF1,-0.233689731782053,474,0.494074074074074,0.505925925925926,0.505925925925926,-1
3805,KIR2DL4,0.245338615484182,465,0.494135802469136,0.494135802469136,0.505864197530864,-1
7381,UQCRB,-0.353627532557438,24,0.505802469135803,0.494197530864198,0.505802469135803,1
23031,MAST3,0.219402507937115,381,0.494197530864198,0.494197530864198,0.505802469135803,-1
23484,LEPROTL1,-0.207511964951384,449,0.505740740740741,0.494259259259259,0.505740740740741,1
50807,ASAP1,0.243653747960617,322,0.494382716049383,0.494382716049383,0.505617283950617,-1
5685,PSMA4,-0.520799279130839,89,0.505493827160494,0.494506172839506,0.505493827160494,1
57583,TMEM181,-0.208891531018617,457,0.505,0.495,0.505,1
55262,C7orf43,0.256458741965612,139,0.495185185185185,0.495185185185185,0.504814814814815,-1
1316,KLF6,0.227090557020779,193,0.495185185185185,0.495185185185185,0.504814814814815,-1
10094,ARPC3,-0.444399561747545,66,0.495246913580247,0.504753086419753,0.504753086419753,-1
5997,RGS2,-0.242288793685341,447,0.49537037037037,0.50462962962963,0.50462962962963,-1
509,ATP5C1,-0.320842611116409,326,0.503395061728395,0.496604938271605,0.503395061728395,1
401466,C8orf59,-0.200818933530989,395,0.496604938271605,0.503395061728395,0.503395061728395,-1
8751,ADAM15,0.209888639228109,376,0.497160493827161,0.497160493827161,0.50283950617284,-1
23429,RYBP,0.312580928536209,201,0.502530864197531,0.502530864197531,0.502530864197531,1
85441,HELZ2,0.301582902138301,292,0.497654320987654,0.497654320987654,0.502345679012346,-1
5775,PTPN4,-0.20679747626419,402,0.49783950617284,0.502160493827161,0.50216049382716,-1
87,ACTN1,0.249782564853518,420,0.49783950617284,0.49783950617284,0.50216049382716,-1
4709,NDUFB3,-0.748679877514456,109,0.497901234567901,0.502098765432099,0.502098765432099,-1
51060,TXNDC12,-0.242056705029222,408,0.501851851851852,0.498148148148148,0.501851851851852,1
79415,C17orf62,0.219846456594532,231,0.49820987654321,0.49820987654321,0.50179012345679,-1
29121,CLEC2D,-0.269888843767526,430,0.498271604938272,0.501728395061728,0.501728395061728,-1
10307,APBB3,0.242866537287489,104,0.501666666666667,0.501666666666667,0.501666666666667,1
4689,NCF4,0.225286079582207,353,0.501358024691358,0.501358024691358,0.501358024691358,1
25847,ANAPC13,-0.30493578581413,166,0.500493827160494,0.499506172839506,0.500493827160494,1
3301,DNAJA1,-0.633207555228098,21,0.500432098765432,0.499567901234568,0.500432098765432,1
54861,SNRK,-0.227487734287236,439,0.500246913580247,0.499753086419753,0.500246913580247,1
